"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Weiterleitungs-URL","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Die einzelnen Bestandteile der Gesamtveranstaltung (online-Lektionen, Mentoriate, HGF-Vorlesungen) ergänzen sich.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Das eigenverantwortliche Lernen wird durch das Gesamtkonzept gefördert.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Ich hätte die Dozenten gerne häufiger in der Aula erlebt.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Die Mentoren konnten uns bei der Klärung von inhaltlichen Fragen angemessen unterstützen.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Die Unterstützung durch die Mentoren als Tandem war vorteilhaft.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Die Mentoren konnten mich bei Fragen in Bezug auf das Studium unterstützen.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Der Lerngewinn der Veranstaltung war sehr hoch.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Die Einführung der Mentoren in den Umgang mit wissenschaftlichen Texten war für mich sehr hilfreich.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Die kritische Auseinandersetzung und Reflexion wurde durch das Gesamtkonzept begünstigt.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Ohne Klausur hätte ich mich mit den Inhalten der Veranstaltung genauso intensiv auseinandergesetzt.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Die Gesamtveranstaltung hat mein Interesse an erziehungswissenschaftlichen Fragen geweckt.]","Die nachstehenden Aussagen beziehen sich auf Die Veranstaltung »Erziehungswissenschaftliche Grundfragen pädagogischen Denkens und Handelns«. Bitte antworten Sie nach Ihrem ersten Eindruck. [Mit der Organisation der Gesamtveranstaltung war ich jederzeit zufrieden.]","Die folgenden Aussagen beziehen sich auf Ihr eigenes Lernen. [Der Zeitaufwand für die Vorbereitung im Vergleich zu anderen Fächern war angemessen.]","Die folgenden Aussagen beziehen sich auf Ihr eigenes Lernen. [Ich hatte genug Zeit, um mich mithilfe der online-Lektionen und der Texte vorzubereiten.]","Die folgenden Aussagen beziehen sich auf Ihr eigenes Lernen. [Ich hätte gerne mehr Zeit gehabt, um mich mit den Themen zu beschäftigen.]","Die folgenden Aussagen beziehen sich auf Ihr eigenes Lernen. [Ich stelle oft Dinge in Frage, die ich in Vorlesungen höre oder in Büchern lese.]","Die folgenden Aussagen beziehen sich auf Ihr eigenes Lernen. [Dinge, die ich in dieser Lehrveranstaltung höre oder lese, hinterfrage ich, um entscheiden zu können, ob ich sie überzeugend finde.]","Die folgenden Aussagen beziehen sich auf die Web-App. [Ich konnte die Web-App problemlos bedienen.]","Die folgenden Aussagen beziehen sich auf die Web-App. [Die Web-App ist sehr übersichtlich gestaltet.]","Die folgenden Aussagen beziehen sich auf die Web-App. [Durch die Web-App war ich immer sehr gut informiert.]","Die folgenden Aussagen beziehen sich auf die Web-App. [Die Notizfunktion war völlig überflüssig.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Die online-Lektionen zusammen mit den Plenumsveranstaltungen und Mentoriaten bevorzuge ich im Vergleich zu einer herkömmlichen Präsenz-Vorlesung mit ca. 300–400 Studierenden.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Die Verfügbarkeit des Online-Formats kommt mir entgegen.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Die Dauer der Online-Vorlesungen ist sehr angemessen.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Verglichen mit 90 minütigen Präsenzvorlesungen habe ich in den kürzeren online-Lektionen mehr gelernt.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Beim Abspielen der online-Lektionen hatte ich immer wieder Probleme.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Wenn ja, konnten diese Probleme mit Unterstützung durch die Veranstalter schnell gelöst werden.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Die ca. 30 minütigen online-Lektionen stellen für mich im Vergleich zu 90 minütigen Präsenzvorlesungen eine Zeitersparnis dar.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Die Unabhängigkeit von festen Vorlesungsterminen kam mir sehr entgegen.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Die Möglichkeit des Zurückspulens, Anhaltens und Wiederholen stellt für mich einen erheblichen Vorteil dar.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Die Abhängigkeit vom Internet war für mich ein großer Nachteil.]","Die nachfolgenden Aussagen beziehen sich auf die online-Lektionen. [Dass die Vorlesungen von vier Dozenten gehalten wurden (und nicht von einem) ist sinnvoll.]","Die Gestaltung der Videos finde ich sehr gelungen. [Sozialgeschichte der Erziehung und Bildung]","Die Gestaltung der Videos finde ich sehr gelungen. [Ideen- und Personengeschichte der Pädagogik (Rainer Bolle: Rousseau)]","Die Gestaltung der Videos finde ich sehr gelungen. [Ideen- und Personengeschichte der Pädagogik (Gabriele Weigand: Pestalozzi & Humboldt)]","Die Gestaltung der Videos finde ich sehr gelungen. [Erziehung und Schule]","Die Gestaltung der Videos finde ich sehr gelungen. [Bildung – Glück – Gerechtigkeit]","Die online-Lektionen haben mir einen Einblick in erziehungswissenschaftliche Grundfragen gegeben. [Sozialgeschichte der Erziehung und Bildung]","Die online-Lektionen haben mir einen Einblick in erziehungswissenschaftliche Grundfragen gegeben. [Ideen- und Personengeschichte der Pädagogik (Rainer Bolle: Rousseau)]","Die online-Lektionen haben mir einen Einblick in erziehungswissenschaftliche Grundfragen gegeben. [Ideen- und Personengeschichte der Pädagogik (Gabriele Weigand: Pestalozzi & Humboldt)]","Die online-Lektionen haben mir einen Einblick in erziehungswissenschaftliche Grundfragen gegeben. [Erziehung und Schule]","Die online-Lektionen haben mir einen Einblick in erziehungswissenschaftliche Grundfragen gegeben. [Bildung – Glück – Gerechtigkeit]","Die Inhalte der online-Lektionen waren vom Schwierigkeitsgrad her zu anspruchsvoll. [Sozialgeschichte der Erziehung und Bildung]","Die Inhalte der online-Lektionen waren vom Schwierigkeitsgrad her zu anspruchsvoll. [Ideen- und Personengeschichte der Pädagogik (Rainer Bolle: Rousseau)]","Die Inhalte der online-Lektionen waren vom Schwierigkeitsgrad her zu anspruchsvoll. [Ideen- und Personengeschichte der Pädagogik (Gabriele Weigand: Pestalozzi & Humboldt)]","Die Inhalte der online-Lektionen waren vom Schwierigkeitsgrad her zu anspruchsvoll. [Erziehung und Schule]","Die Inhalte der online-Lektionen waren vom Schwierigkeitsgrad her zu anspruchsvoll. [Bildung – Glück – Gerechtigkeit]","Die online-Lektionen waren gut strukturiert. [Sozialgeschichte der Erziehung und Bildung]","Die online-Lektionen waren gut strukturiert. [Ideen- und Personengeschichte der Pädagogik (Rainer Bolle: Rousseau)]","Die online-Lektionen waren gut strukturiert. [Ideen- und Personengeschichte der Pädagogik (Gabriele Weigand: Pestalozzi & Humboldt)]","Die online-Lektionen waren gut strukturiert. [Erziehung und Schule]","Die online-Lektionen waren gut strukturiert. [Bildung – Glück – Gerechtigkeit]","Die online-Lektionen war vom Umfang her angemessen. [Sozialgeschichte der Erziehung und Bildung]","Die online-Lektionen war vom Umfang her angemessen. [Ideen- und Personengeschichte der Pädagogik (Rainer Bolle: Rousseau)]","Die online-Lektionen war vom Umfang her angemessen. [Ideen- und Personengeschichte der Pädagogik (Gabriele Weigand: Pestalozzi & Humboldt)]","Die online-Lektionen war vom Umfang her angemessen. [Erziehung und Schule]","Die online-Lektionen war vom Umfang her angemessen. [Bildung – Glück – Gerechtigkeit]","Die nachfolgenden Aussagen beziehen sich auf die Mentoriate. [Die methodische Vorgehensweise im Mentoriat war immer klar und transparent.]","Die nachfolgenden Aussagen beziehen sich auf die Mentoriate. [Durch die verschiedenen Arbeitsweisen und Themenschwerpunkte in den anderen Mentoriaten war ich verunsichert.]","Die nachfolgenden Aussagen beziehen sich auf die Mentoriate. [Die methodische Vielfalt in den Mentoriaten hat mir die Bearbeitung der Inhalte wesentlich erleichtert.]","Die nachfolgenden Aussagen beziehen sich auf die Mentoriate. [Ich würde gerne selbst Mentorin bzw. Mentor werden.]","Die nachfolgenden Aussagen beziehen sich auf die Plenumsveranstaltungen. [Die ""Häufig gestellten Fragen""-Vorlesungen waren hilfreich, um offene Fragen zu klären.]","Die nachfolgenden Aussagen beziehen sich auf die Plenumsveranstaltungen. [Die ""Häufig gestellten Fragen""-Vorlesungen waren überflüssig, da ich keine offenen Fragen hatte.]","Die nachfolgenden Aussagen beziehen sich auf die Plenumsveranstaltungen. [Ich habe alle meine offenen Fragen an die Mentoren weitergegeben.]","Wie verständlich fanden Sie die Texte? [Timo Hoyer (2005): Ethik und Moralerziehung]","Wie verständlich fanden Sie die Texte? [Oskar Negt (1997): Vom Kindheitsmythos zur Lebenswelt der Kinder]","Wie verständlich fanden Sie die Texte? [Heinz-Elmar Tenorth (1988): Geschichte der Erziehung]","Wie verständlich fanden Sie die Texte? [Auszug aus »Émile« (1762) und »Julie« (1761)]","Wie verständlich fanden Sie die Texte? [Auszug aus dem »Stanser Brief« (1807)]","Wie verständlich fanden Sie die Texte? [Auszug aus dem »Königsberger« und dem »Litauischer Schulplan« (1809)]","Wie verständlich fanden Sie die Texte? [Franz Kafka (1919): Brief an den Vater]","Wie verständlich fanden Sie die Texte? [Richard von Weizsäcker (1993): Ansprache bei der Eröffnungsveranstaltung der Tagung der Bundesarbeitsgemeinschaft Hilfe für Behinderte]","Wie verständlich fanden Sie die Texte? [Konrad Paul Liessmann (2006): Theorie der Unbildung]","Wie verständlich fanden Sie die Texte? [Timo Hoyer (2011): Glück soll lernbar sein? Ist es aber nicht!]","Wie verständlich fanden Sie die Texte? [Krassimir Stojanov (2011): Bildungsgerechtigkeit]","Aussagen in Bezug auf den Umgang mit den Texten. [Widersprüche zwischen den Texten und den online-Lektionen haben mich sehr irritiert.]","Aussagen in Bezug auf den Umgang mit den Texten. [Durch die Textarbeit hat sich mein Verständnis von erziehungswissenschaftlichen Fragen erweitert.]","Wie groß war die wöchentliche Vorbereitungzeit bzgl. der Texte?","Gesamtzeit","Gruppenzeit: Gesamtkonzeption","Fragenzeit: G1Q00001","Gruppenzeit: Selbststudium","Fragenzeit: G2Q00001","Gruppenzeit: Web-App","Fragenzeit: G3Q00001","Gruppenzeit: Online-Lektionen","Fragenzeit: G4Q00001","Fragenzeit: G4Q00002","Fragenzeit: G4Q00003","Fragenzeit: G4Q00004","Fragenzeit: G4Q00005","Fragenzeit: G4Q00006","Gruppenzeit: Mentoriate","Fragenzeit: G5Q00001","Gruppenzeit: Plenumsveranstaltungen","Fragenzeit: G6Q00001","Gruppenzeit: Texte","Fragenzeit: G7Q00001","Fragenzeit: G7Q00002","Fragenzeit: G7Q00003"
"79","","1","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=c2NocmVpYmVqdWxla2E=","5","5","3","5","5","5","5","","3","3","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175.06","175.06","","","","","","","","","","","","","","","","","","","",""
"78","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang/de/newtest/Y","4","5","6","6","6","6","4","4","3","2","5","4","4","5","5","3","4","6","6","6","1","3","5","6","4","1","","3","4","6","1","5","4","2","6","6","4","5","4","6","6","4","2","4","2","2","2","5","5","5","4","4","5","4","4","5","4","5","1","5","4","4","2","6","A6","A4","A1","A4","A1","A1","A1","A1","A5","","","A2","A2","1","537.78","43.92","","30.14","","19.36","","270.11","","","","","","","32.02","","21.62","","120.61","","",""
"80","","1","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=c2NobWlkdGNsYXJha2E=","4","5","2","5","5","5","3","5","4","1","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.52","123.52","","","","","","","","","","","","","","","","","","","",""
"81","","","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=YWduZWxlbmFrYQ==","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"82","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=Z3JhYm93YW5uYWth","4","4","6","5","5","6","5","5","4","6","4","4","3","3","5","4","4","6","6","5","6","4","4","3","4","1","","4","6","6","4","5","6","5","6","5","5","4","5","5","4","4","5","4","4","5","5","5","4","5","5","5","5","4","6","5","5","4","3","5","2","2","5","4","A5","A3","A3","A2","A3","A3","A1","A2","A3","A4","A4","A2","A4","3","674.55","121.49","","37.01","","15.66","","185.36","","","","","","","180.85","","23.34","","110.84","","",""
"83","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=c3RvY2tob2Z2YW5lc2th","5","6","3","6","6","6","5","6","4","3","5","4","4","4","5","2","2","6","6","5","6","4","5","4","5","1","","2","5","6","2","4","5","4","4","6","6","6","4","4","5","5","2","3","3","2","3","6","5","5","5","6","4","4","4","5","5","5","2","5","2","2","6","6","A5","A4","A4","A3","A3","A2","A5","A4","A4","A2","A3","A4","A5","2","664.71","70.46","","31.61","","23.47","","326.64","","","","","","","25.12","","16.8","","170.61","","",""
"84","","","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=a29zYWxsYWFubmFia2E=","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"85","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=bWFsa2liYWhha2E=","4","5","5","4","3","5","2","2","3","5","3","2","2","4","5","4","2","6","6","5","6","1","3","3","1","2","","4","4","5","5","3","5","4","3","5","5","5","4","4","3","3","3","4","3","4","3","5","4","4","5","5","5","5","5","5","5","4","5","2","3","4","6","1","A6","A6","A4","A4","A5","A3","A6","A5","A4","A4","A4","A6","A2","2","587.58","181.05","","38.45","","37.92","","190.52","","","","","","","34.69","","20.09","","84.86","","",""
"86","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=bXVlbGxlcmhhbm5ha2E=","5","6","5","5","6","6","5","5","4","4","4","3","2","3","5","5","5","6","6","6","6","6","6","5","6","2","","1","6","6","1","","5","2","5","5","5","5","3","5","4","","2","6","5","5","5","5","2","4","4","4","6","1","2","2","3","4","4","5","5","4","3","","A6","A5","A3","A3","A2","A3","A2","A1","A6","","","A2","A2","4","503.72","98.92","","33.99","","16.38","","216.02","","","","","","","27.55","","20.83","","90.03","","",""
"87","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=YXlkaW5heWxpbmth","6","5","5","6","","6","6","6","","","6","6","5","5","6","","","6","5","5","1","5","5","5","5","1","6","6","6","6","1","6","6","6","6","6","6","6","6","6","6","6","3","3","3","3","3","6","6","6","6","6","6","6","6","6","6","6","2","6","1","2","1","","A3","A3","A3","A3","A3","A3","A3","A3","A3","A3","A3","A2","A6","1","462.63","107.45","","35.42","","30.62","","136.83","","","","","","","24.41","","24.46","","103.44","","",""
"88","","","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=RnJpZWRyaWN0YXRqYWth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"89","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=em9lbGxlcmxhdXJha2E=","6","6","5","6","6","6","5","5","6","4","6","2","1","2","6","5","5","6","6","6","4","","6","5","6","5","6","6","6","6","4","6","5","5","6","6","6","5","5","5","6","6","6","5","4","2","1","4","4","6","6","6","2","4","5","6","6","6","4","6","6","1","1","6","A6","A6","A4","A1","A1","A2","A1","A4","A3","A2","A3","A6","A5","2","633.91","129.72","","49.4","","26.62","","220.62","","","","","","","35.78","","27.38","","144.39","","",""
"90","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=YmVsZWttdXN0YWth","","4","3","6","4","3","5","5","4","1","5","5","2","6","4","3","4","6","6","6","6","6","6","4","6","4","2","4","5","6","2","6","6","5","6","6","6","6","6","6","6","6","4","4","4","4","4","4","4","4","4","4","6","2","2","6","6","6","6","6","6","4","4","4","A5","A3","A3","A3","A3","A3","A3","A3","A3","A3","A3","A4","A4","9","504.02","106.2","","52.26","","20.49","","202.56","","","","","","","13.49","","12.7","","96.32","","",""
"91","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=c2NocmVtcHBqdWxpYWth","5","5","5","6","6","6","4","5","5","4","5","5","3","3","6","4","4","6","6","6","2","2","5","5","4","1","","2","3","6","2","5","5","4","5","5","5","5","5","5","5","5","2","3","3","2","2","5","5","5","5","5","5","5","5","5","5","6","2","5","2","3","2","6","A3","A4","A2","A1","A1","A2","A1","A1","A3","A3","A3","A4","A4","1","731.44","88.76","","39.64","","17.16","","199","","","","","","","27","","28.24","","331.64","","",""
"94","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=d2lua2VydHJvYmlua2E=","6","6","4","6","6","4","6","4","6","2","3","6","1","4","6","3","3","5","5","6","6","6","6","6","6","1","","1","6","6","1","4","6","6","6","6","6","6","6","6","6","6","4","3","3","1","1","6","6","6","6","6","5","5","5","5","5","6","1","6","4","6","","4","A4","A2","A3","A3","A2","A3","A1","A3","A2","A2","A3","A1","A4","3","1203.56","772.32","","47.29","","20.4","","175.5","","","","","","","54.14","","21.16","","112.75","","",""
"95","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=cmF1Y2h2aWt0b2th","4","2","4","6","6","6","3","5","4","1","2","2","2","3","4","2","2","6","6","6","5","4","6","6","4","2","5","6","6","6","1","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","5","5","5","5","5","5","5","5","5","6","2","5","2","5","1","4","A4","A3","A4","A3","A3","A3","A2","A2","A3","A4","A3","A5","A2","4","370.63","99.78","","31.42","","16.79","","112.59","","","","","","","20","","15.25","","74.8","","",""
"96","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=YWJyYWhhbWhlbGVua2E=","4","2","2","6","4","","5","2","3","2","4","4","1","3","1","4","4","5","6","6","6","2","6","5","4","1","","4","6","6","1","","6","6","6","6","6","5","5","5","6","5","1","2","1","1","1","6","6","6","6","6","6","4","5","6","6","5","1","1","2","1","6","5","A2","","","","","","","","","A2","","A4","A1","0","499.23","123.84","","36.91","","21.37","","220.87","","","","","","","29.24","","16.35","","50.65","","",""
"97","","1","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=cHVzbWF6bXVoYW1rYQ==","1","5","","5","5","4","1","4","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.33","83.33","","","","","","","","","","","","","","","","","","","",""
"98","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=c2NobWlkdGNsYXJha2E=","5","5","2","5","5","5","3","4","4","1","3","3","1","4","3","3","3","6","6","6","6","5","5","3","3","1","","1","5","5","2","1","6","2","6","5","5","5","2","5","5","4","3","5","4","2","2","6","3","6","6","6","5","1","5","5","5","2","5","5","2","3","3","2","A5","A5","A5","A5","A3","A2","A1","A3","A4","A3","A3","","","4","325.85","67.33","","18.13","","11.04","","149.76","","","","","","","8.96","","10.12","","60.51","","",""
"99","","","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=ZnVocm1hbm5qdWRpdGth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
"100","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=Z2Fpc2Vybmljb2xrYQ==","5","4","5","6","6","6","5","5","5","4","5","5","2","5","5","3","4","6","6","6","6","4","5","2","3","1","","1","3","5","4","5","4","2","5","4","5","5","6","6","5","5","4","4","4","4","4","3","3","3","3","3","3","3","3","3","3","6","3","6","3","3","3","6","A6","A6","A5","A3","A3","A3","A2","A2","A6","A4","A5","A5","A2","1","431.73","88.18","","31.76","","18.55","","174.36","","","","","","","26.23","","18.74","","73.91","","",""
"101","","3","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=cm9lbGxsaXNha2E=","5","6","4","6","6","6","5","5","4","2","4","5","3","5","4","2","2","5","6","4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","457.15","275.47","","151.27","","30.41","","","","","","","","","","","","","","","",""
"102","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=a29lbG1lbGplbm55a2E=","6","5","2","6","6","6","5","4","6","2","4","6","4","4","5","2","1","6","6","6","2","6","6","6","5","1","","5","6","6","1","6","6","6","6","5","5","5","6","6","5","5","4","1","1","2","2","6","6","6","6","6","6","6","6","6","6","5","1","5","","5","2","5","A5","A3","A2","A2","A5","A3","A4","A1","A5","A2","A3","A1","A4","3","1019.75","162.78","","82.3","","36.75","","292.21","","","","","","","44.08","","32.65","","368.98","","",""
"103","","3","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=aGltcGxlcmxpc2FrYQ==","3","2","5","3","4","4","3","2","2","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.97","52.45","","3.62","","1.9","","","","","","","","","","","","","","","",""
"104","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=c2NodWJlcnRyb25qYWth","5","2","4","5","5","5","4","3","4","1","4","4","3","4","3","3","5","6","6","5","5","5","5","4","4","1","","3","4","5","2","3","5","3","5","2","","5","5","5","4","","2","5","3","3","","5","5","5","5","","4","4","4","4","","5","2","5","","5","","5","","","","","","","","","","","","A4","A4","2","656.7","149.39","","44.56","","33.62","","288.58","","","","","","","32.7","","48.37","","59.48","","",""
"105","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=dHJhbnllbmth","6","5","6","6","6","6","5","4","4","4","4","5","1","3","3","2","3","6","5","4","2","5","3","1","5","1","","1","5","6","2","6","4","3","4","4","4","6","6","6","5","4","4","4","4","4","4","4","4","4","4","4","4","3","4","2","4","6","2","6","2","5","2","5","A6","A4","A6","A3","","A3","A2","A4","A6","A6","A6","A5","A2","3","570.51","121.5","","45.37","","27.16","","214.83","","","","","","","25.27","","20.7","","115.68","","",""
"106","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=cGZlaWZmZXJtYXhpbWth","5","4","4","5","5","","4","3","4","2","4","5","4","6","2","3","4","6","6","5","6","6","6","3","4","1","","6","6","6","5","5","5","3","5","5","5","4","5","5","4","4","2","2","2","2","4","5","5","5","5","5","6","6","6","6","6","5","2","5","","2","","","A2","A5","A2","A1","A1","A5","","","A1","A1","A1","A5","","1","702.42","171.62","","52.23","","22.95","","215.1","","","","","","","48.19","","29.28","","163.05","","",""
"107","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=d2lsbG1hbm5rZXJzdGth","5","6","6","4","6","6","4","4","2","3","6","2","1","5","6","4","6","6","6","5","6","1","1","3","3","5","1","1","1","6","1","1","5","3","3","5","5","6","6","5","4","3","3","2","2","2","1","5","2","5","5","5","4","4","4","6","6","6","1","6","4","6","1","4","A6","A5","A4","A6","A5","A3","A5","A3","A5","A3","A5","A1","A5","2","580.1","118.48","","42.47","","24.33","","231.55","","","","","","","39.47","","20.86","","102.94","","",""
"108","1980-01-01 00:00:00","7","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=Z2VyaGFyZGZyYW56a2E=","4","5","5","6","6","6","5","6","5","4","5","4","3","4","6","4","5","6","6","6","5","4","4","3","4","1","","1","6","6","1","6","5","5","5","5","6","6","6","6","6","6","4","2","2","2","2","6","5","5","5","6","5","3","5","5","5","6","2","6","3","4","1","1","A3","A5","A4","A2","A1","A1","A1","A1","A5","","","A2","A3","4","785","128.23","","40.1","","27.12","","349.09","","","","","","","47.91","","56.39","","136.16","","",""
"109","","","de","https://etpm-dev.ph-karlsruhe.de/survey/index.php/951135/lang-de?uid=d2luZ2VydGVmcmllZGth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","",""
